CCDRReportID,Program Name,Task Name,Report Name,Report As Of Date,ContractorName,PrimeSub,Reporting Level,WBS Code,Element Name,WBS Element Concatenation,To Date / At Completion,Recurring / Non-Recurring,Functional Category,Functional Element,Unit Of Measure,Value,Report Format
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,At Completion,Recurring,Materials,Purchased Equipment Dollars,Quantity,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,To Date,Nonrecurring,Materials,Purchased Equipment Dollars,TY $K,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,To Date,Recurring,Materials,Purchased Equipment Dollars,TY $K,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,To Date,Recurring,Materials,Purchased Equipment Dollars,Quantity,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,At Completion,Nonrecurring,Materials,Material Handling Overhead Dollars,TY $K,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,At Completion,Recurring,Materials,Material Handling Overhead Dollars,TY $K,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,At Completion,Recurring,Materials,Material Handling Overhead Dollars,Quantity,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,To Date,Nonrecurring,Materials,Material Handling Overhead Dollars,TY $K,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,To Date,Recurring,Materials,Material Handling Overhead Dollars,TY $K,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,To Date,Recurring,Materials,Material Handling Overhead Dollars,Quantity,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,At Completion,Nonrecurring,Materials,Total Direct-Reporting Subcontractor Dollars,TY $K,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,At Completion,Recurring,Materials,Total Direct-Reporting Subcontractor Dollars,TY $K,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,At Completion,Recurring,Materials,Total Direct-Reporting Subcontractor Dollars,Quantity,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,To Date,Nonrecurring,Materials,Total Direct-Reporting Subcontractor Dollars,TY $K,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,To Date,Recurring,Materials,Total Direct-Reporting Subcontractor Dollars,TY $K,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,To Date,Recurring,Materials,Total Direct-Reporting Subcontractor Dollars,Quantity,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,At Completion,Nonrecurring,Other Costs,Other Costs Not Shown Elsewhere,TY $K,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,At Completion,Recurring,Other Costs,Other Costs Not Shown Elsewhere,TY $K,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,At Completion,Recurring,Other Costs,Other Costs Not Shown Elsewhere,Quantity,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,To Date,Nonrecurring,Other Costs,Other Costs Not Shown Elsewhere,TY $K,1,1921-1 (2007/2011)
12345,Demo Program,Option 1,Option 1 Initial Report,2019-08-05,ABC Contractor,Prime,4,1.1.1.1,Cerberus Vehicle GP,1.1.1.1 Cerberus Vehicle GP,To Date,Recurring,Other Costs,Other Costs Not Shown Elsewhere,TY $K,1,1921-1 (2007/2011)
